RGI_ID,Year,Specific_MB
RGI60-13.41135,1963,-34.169452336477725
RGI60-13.41135,1964,137.21725915816404
RGI60-13.41135,1965,246.57734938753163
RGI60-13.41135,1966,428.23268395074604
RGI60-13.41135,1967,236.66944212691035
RGI60-13.41135,1968,686.7959507441318
RGI60-13.41135,1969,438.64861593593486
RGI60-13.41135,1970,-137.34572527006256
RGI60-13.41135,1971,-196.01045997740485
RGI60-13.41135,1972,245.6830470993747
RGI60-13.41135,1973,-404.65303922993036
RGI60-13.41135,1974,594.440056326796
RGI60-13.41135,1975,437.3521130163024
RGI60-13.41135,1976,28.063285044762402
RGI60-13.41135,1977,-137.6070018881167
RGI60-13.41135,1978,-571.6357089691637
RGI60-13.41135,1979,186.73607736039654
RGI60-13.41135,1980,254.42815320362678
RGI60-13.41135,1981,425.853923941005
RGI60-13.41135,1982,603.3535122314275
RGI60-13.41135,1983,28.502736534447024
RGI60-13.41135,1984,-349.622242767
RGI60-13.41135,1985,323.54645403991464
RGI60-13.41135,1986,313.4290363172875
RGI60-13.41135,1987,452.5483929395135
RGI60-13.41135,1988,95.77989973182513
RGI60-13.41135,1989,743.2512550682817
RGI60-13.41135,1990,327.7638175435437
RGI60-13.41135,1991,137.40153178590973
RGI60-13.41135,1992,652.7919644964053
RGI60-13.41135,1993,685.5684914555891
RGI60-13.41135,1994,32.83532401825807
RGI60-13.41135,1995,467.325072987981
RGI60-13.41135,1996,575.0083423767825
RGI60-13.41135,1997,-12.216055825280225
RGI60-13.41135,1998,359.58907799465356
RGI60-13.41135,1999,304.0545316605085
RGI60-13.41135,2000,26.296983336860816
RGI60-13.41135,2001,110.9437833092856
RGI60-13.41135,2002,429.2927233998821
RGI60-13.41135,2003,671.5302640754787
RGI60-13.41135,2004,436.98420830699973
RGI60-13.41135,2005,499.6187677209106
RGI60-13.41135,2006,5.588264284359994
RGI60-13.41135,2007,-125.0872139719692
RGI60-13.41135,2008,-218.92811287136809
RGI60-13.41135,2009,-73.16972599065167
RGI60-13.41135,2010,660.6890507054286
RGI60-13.41135,2011,139.98542292516865
RGI60-13.41135,2012,-39.63554487276709
RGI60-13.41135,2013,233.5330346289424
RGI60-13.41135,2014,311.55074327795603
RGI60-13.41135,2015,-15.90063780572604
RGI60-13.41135,2016,377.095066207009
RGI60-13.41135,2017,341.79207894847036
RGI60-13.41135,2018,307.36232591795033
RGI60-13.41135,2019,-145.54148153222187
RGI60-13.41136,1901,8.729953435720411
RGI60-13.41136,1902,275.6607210710062
RGI60-13.41136,1903,233.00873983514427
RGI60-13.41136,1904,290.8237240552402
RGI60-13.41136,1905,379.5412843784917
RGI60-13.41136,1906,387.05583742912876
RGI60-13.41136,1907,355.6528398839565
RGI60-13.41136,1908,-366.4598073817061
RGI60-13.41136,1909,2.705453613649737
RGI60-13.41136,1910,84.45258865232164
RGI60-13.41136,1911,34.290740608624525
RGI60-13.41136,1912,-191.5606325174158
RGI60-13.41136,1913,255.49831692931562
RGI60-13.41136,1914,-564.3806780600262
RGI60-13.41136,1915,123.33714745339746
RGI60-13.41136,1916,-1691.8783338850565
RGI60-13.41136,1917,-644.4528310851175
RGI60-13.41136,1918,-287.78059186031186
RGI60-13.41136,1919,-723.8284266721237
RGI60-13.41136,1920,446.0139820943367
RGI60-13.41136,1921,749.7605752763258
RGI60-13.41136,1922,-199.69738447468757
