RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.45389,geodetic_temp_bias,-316.5,-2.1626898315564644,5.768155357760322,4.618809928241354,2000-01-01_2020-01-01,True
RGI60-13.45390,geodetic_temp_bias,-809.6,-2.1626898315564644,4.457668778352312,5.0,2000-01-01_2020-01-01,True
RGI60-13.45399,geodetic_temp_bias,-219.4,-1.8204893201270824,4.131658622019379,5.287021595249415,2000-01-01_2020-01-01,True
RGI60-13.45413,geodetic_temp_bias,-70.8,-1.8204893201270824,6.197487933029067,4.194267051924188,2000-01-01_2020-01-01,True
RGI60-13.45414,geodetic_temp_bias,-1121.6,-1.8204893201270824,4.945940534404779,5.0,2000-01-01_2020-01-01,True
RGI60-13.45416,geodetic_temp_bias,-447.7,-1.8204893201270824,6.197487933029067,4.0502674778073295,2000-01-01_2020-01-01,True
RGI60-13.45417,geodetic_temp_bias,-423.20000000000005,-1.8204893201270824,6.197487933029067,3.690641355450436,2000-01-01_2020-01-01,True
RGI60-13.45513,geodetic_temp_bias,-658.4,-1.8204893201270824,4.131658622019379,6.338425277253465,2000-01-01_2020-01-01,True
RGI60-13.45514,geodetic_temp_bias,-418.1,-1.8204893201270824,4.131658622019379,10.442801797672022,2000-01-01_2020-01-01,True
RGI60-13.45515,geodetic_temp_bias,-206.8,-1.8204893201270824,4.131658622019379,7.263362889237473,2000-01-01_2020-01-01,True
RGI60-13.45517,geodetic_temp_bias,-748.7,-1.8204893201270824,4.131658622019379,6.017405881124393,2000-01-01_2020-01-01,True
RGI60-13.45522,geodetic_temp_bias,-656.0,-1.8204893201270824,4.131658622019379,6.558177049407107,2000-01-01_2020-01-01,True
RGI60-13.45523,geodetic_temp_bias,-643.9,-1.8204893201270824,4.210744849264845,5.0,2000-01-01_2020-01-01,True
RGI60-13.45526,geodetic_temp_bias,-684.8,-1.8204893201270824,4.795112020741811,5.0,2000-01-01_2020-01-01,True
RGI60-13.48115,geodetic_temp_bias,-340.1,-1.8204893201270824,4.131658622019379,6.778391836046682,2000-01-01_2020-01-01,True
RGI60-13.48128,geodetic_temp_bias,-679.2,-2.1626898315564644,3.8454369051735484,9.897986005160675,2000-01-01_2020-01-01,True
RGI60-13.48129,geodetic_temp_bias,-640.4,-2.1626898315564644,3.8454369051735484,7.051556547286398,2000-01-01_2020-01-01,True
RGI60-13.48143,geodetic_temp_bias,-740.8000000000001,-2.1626898315564644,3.8454369051735484,6.592729679406199,2000-01-01_2020-01-01,True
