RGI_ID,Corr_TempBias_MB,Corr_PrcpFac_MB,Mean_MB_Mean,Mean_MB_Std
RGI60-13.44779,-0.13201671913645704,0.99467256725035,-461.4349611880157,18.005531087484137
RGI60-13.44780,-0.02096833583454187,0.9922697618973946,-238.4126707862807,15.020870439781701
RGI60-13.44781,-0.031806100082140805,0.9937218426416142,-375.22335070502044,16.595109048263538
RGI60-13.44782,-0.19864358986803177,0.9922230267654799,-693.8343799319275,14.423395281154892
RGI60-13.44783,-0.18523471660769125,0.9942385024082654,-507.71520281144245,16.758817900047223
RGI60-13.44784,-0.1775596115463764,0.992431889026555,-921.6171042266265,15.673121384739824
RGI60-13.44785,-0.14578360858980896,0.9899666331147593,-292.279496573544,15.243263644489776
RGI60-13.44786,-0.19276038569500462,0.9956026282949444,-467.31913010858364,21.018488366322767
RGI60-13.44787,-0.20548217515138076,0.9940693909299783,-643.4893179685287,16.719295014441176
RGI60-13.44788,-0.0985670174356765,0.9889628957209603,-756.6558462375535,14.117398837485856
RGI60-13.44789,-0.0034940276099904616,0.9973462977145299,-317.81923867720906,27.955842131848293
RGI60-13.44790,-0.02745601976751513,0.9903560529265898,-658.3387117779763,15.190436636785297
RGI60-13.44791,-0.11055516849619608,0.9877994931520199,-849.3273609364572,14.156636876712833
RGI60-13.44792,-0.06647097272866218,0.9923416258883795,-669.6986871971064,14.608171203887984
RGI60-13.44793,-0.12985310556463397,0.9949255380777323,-325.13898740104503,22.279335763765594
RGI60-13.44794,0.20549622157144332,0.9915516168874047,-786.4308452079007,14.113475061262028
RGI60-13.44795,-0.08902340885828965,0.9918698043364618,-301.55407369222894,17.190605601320144
RGI60-13.44796,-0.09281021755210733,0.9902067037732534,-761.4067069010276,14.449255482505846
RGI60-13.44797,-0.14869729423922612,0.9891057300091545,-625.1495866759138,13.959009069455622
RGI60-13.44798,-0.12221774204820264,0.9952344000929484,-291.0677097386508,21.25334914755231
RGI60-13.44799,-0.22213924490031056,0.9935153205287207,-502.58260161006365,17.67411049219101
RGI60-13.44800,-0.17698626595217506,0.9941129607851272,-238.25309804131962,20.511946448723016
RGI60-13.44801,-0.18154030012328812,0.9943285917985087,-436.6128582038774,15.81837565113977
RGI60-13.44802,0.004002679943272761,0.9943660849063755,-370.7934932867787,17.868372535278873
RGI60-13.44803,-0.0015944034862281757,0.9957937073270321,-17.84636715139052,23.11478140282792
RGI60-13.44804,0.007480092982815696,0.9939715924777492,-463.25813855864254,15.489599883497021
RGI60-13.44805,-0.12687625610882325,0.9912445326717811,-472.44527694481474,15.759540547422885
RGI60-13.44806,0.11669795858957896,0.9954288576006054,-225.48862969922754,19.512696987343407
RGI60-13.44807,-0.1729777653439507,0.9638184331213153,-290.2437924287309,8.871592409617131
RGI60-13.44808,0.020916541947539485,0.9958616914221526,-309.9810004872233,22.524746464399946
RGI60-13.44809,-0.14779082735784896,0.9973443469060402,-205.29297068642757,24.16591069931666
RGI60-13.44810,-0.07270253084886757,0.9948920507050698,-605.4885159935445,17.717274665993365
RGI60-13.44811,-0.20433095218151714,0.9926937576731152,-450.51286962001393,18.26294543079913
RGI60-13.44812,0.00044473001204278296,0.992868502345153,-683.1912548409814,16.416388127003806
RGI60-13.44813,-0.20454554477658682,0.9949285938826052,-537.9764719013255,18.06510287212021
RGI60-13.44814,-0.32777170501821673,0.9956061571383398,-489.8939302359146,18.207793324951563
RGI60-13.44815,-0.1893596296322594,0.9943944290296054,-528.5445094558941,17.983218419988344
RGI60-13.44816,-0.26516111466425113,0.9910377626638812,-449.021084684511,15.329002449945115
RGI60-13.44817,-0.14638004785427328,0.9941801369390992,-616.2934323095465,17.106203866694404
RGI60-13.44818,-0.16441549980569126,0.991238006802905,-551.469011749123,14.061926905128972
RGI60-13.44819,0.04142501966494052,0.9942419389803092,-534.2305224631289,17.758581590308427
RGI60-13.44820,-0.05352252147393742,0.9913622183789138,-538.004703887096,15.947137212777076
RGI60-13.44821,-0.19176990959730097,0.9903806986610111,-767.4616979771765,14.862551250945657
RGI60-13.44822,0.056425529781190545,0.9948443977420456,-340.2604002964098,18.09643771350903
RGI60-13.44823,-0.10062856947549292,0.9930321048258617,-631.207151533294,15.413648988204022
RGI60-13.44824,-0.13513977147314607,0.994709415780562,-612.2932039803077,18.620907463362506
RGI60-13.44825,-0.4950975997316332,0.995145366762371,-511.77937474211734,16.495973721054153
RGI60-13.44826,0.034307874303383626,0.9957719573474622,-350.25632849614334,20.494042314982153
RGI60-13.44827,0.027516885953602025,0.9954168334521755,-415.7314255301515,22.651301081803364
RGI60-13.44828,-0.3842293834205996,0.9917181810966424,-719.8995752523313,14.978493229809462
RGI60-13.44829,0.021450393375058423,0.9964151489680333,-297.8740764310858,25.304204424988896
RGI60-13.44830,-0.004031730368486624,0.9950579464123984,-265.9280753075646,20.187462986622673
RGI60-13.44831,-0.14039967659369693,0.9967823727043083,-190.41996367989472,23.37480927198813
RGI60-13.44832,-0.08277044315615448,0.9923227121837511,-562.0980670786998,17.010729923824947
RGI60-13.44833,-0.2452833246293282,0.9909488184060813,-452.6349540697892,13.187105898589573
RGI60-13.44834,-0.20223989950853005,0.9925850523408213,-382.96838631408866,16.903448724242846
RGI60-13.44835,-0.2107674211917631,0.9940429601591744,-269.06227969899066,18.693699504908867
RGI60-13.44836,0.0024357254352718885,0.9927634829906564,-410.5387101183683,17.383793215091938
RGI60-13.44837,-0.04932147466073325,0.9915504964119343,-604.3427592702827,15.78403883737441
RGI60-13.44838,-0.039701224572480445,0.9939539798574408,-564.2434411240151,17.088694849609983
RGI60-13.44839,0.12715941680013015,0.9946255567793463,-341.6469475821011,18.1117512247772
RGI60-13.44840,-0.014115071757686455,0.9930791730299435,-496.48388825275106,18.26338660344334
RGI60-13.44841,-0.07276811240509246,0.9909152778433312,-486.04487745206904,15.305362967710199
RGI60-13.44842,-0.18840765423769515,0.995936256393626,-291.47960484551766,20.279223548738646
RGI60-13.44843,-0.12621560906994975,0.9949057059969534,-432.2984831914008,18.31470054742061
RGI60-13.44844,0.058535454079818694,0.9961497046866361,-412.59331070133453,22.186083582284773
RGI60-13.44845,-0.27565756558226845,0.9958948561814418,-475.57807018711463,18.8272903282393
RGI60-13.44846,-0.291818211055873,0.9969093152585332,-141.55630219771666,25.057901291980524
RGI60-13.44847,0.008617564861267062,0.9901601856765079,-529.5075768733655,15.420925028751268
RGI60-13.44848,-0.10705844418210016,0.9939879816514905,-393.9462894307885,18.551066815831117
RGI60-13.44849,-0.25120887574058537,0.9929429939734339,-482.07302528852,16.798208429669728
RGI60-13.44850,-0.08591952477225957,0.9940901482093203,-566.0378155320275,17.503676852007775
RGI60-13.44851,-0.14786972751115812,0.9953087694747963,-92.17510049137255,22.314476314180215
RGI60-13.44852,-0.16306644715351287,0.993268641119518,-257.05077019587986,18.33797180765766
RGI60-13.44853,-0.35396301682406067,0.9975890965312336,36.018053950879576,27.894090020988283
RGI60-13.44854,-0.027293264990933836,0.9926171510818264,-386.2877629646815,16.922135614938988
RGI60-13.44855,-0.2761915002390457,0.9969239934398286,-68.17485159702733,26.01733575693879
RGI60-13.44856,-0.10942044758086938,0.9947595424310167,-539.1130743271474,17.158585353838625
RGI60-13.44857,-0.014820569974645339,0.9849603356669198,-678.6603530135548,11.249042406983559
RGI60-13.44858,-0.14413832140132526,0.9938443769294636,-481.0589467923029,18.713814960392845
RGI60-13.44859,0.0436569175863232,0.9936657057753546,-421.8442642325587,18.350683833180817
RGI60-13.44860,-0.06947870768997018,0.9955666459179384,-348.80798429855696,21.58223135821529
RGI60-13.44861,-0.014331176478930827,0.9926053791274011,-514.318001212231,17.666367100225884
RGI60-13.44862,-0.11238428323156324,0.9935698113991339,-513.5414083583464,16.919953842971957
RGI60-13.44863,-0.29706073223121776,0.9949590756875751,-519.2463645510405,21.818500903986696
RGI60-13.44864,-0.1321653786005386,0.99312129428947,-481.3542803856301,17.85069286287699
RGI60-13.44865,-0.140948718837717,0.992152077391552,-498.90386299901263,16.066851429710834
RGI60-13.44866,-0.22476877205958476,0.987839849016849,-525.579808918975,12.330701065680964
RGI60-13.44867,-0.07521617360859945,0.9940405248202988,-408.5468098100706,19.58229448498819
RGI60-13.44868,-0.13343696018789153,0.9939762126036042,-316.67868554706934,19.482584361723102
RGI60-13.44869,-0.08088222718776392,0.9964693389466592,-255.04787493473088,20.106541491215662
RGI60-13.44870,-0.1711725969000759,0.991672086731546,-388.0535195181099,16.78244946163668
RGI60-13.44871,-0.17057907100601555,0.9954145639491903,-511.5317282269945,18.230263358496895
RGI60-13.44872,-0.06686453105260513,0.9948449941209767,-279.54727205080485,19.48944598122842
RGI60-13.44873,-0.17620068213688142,0.9945265534533507,-187.16069945554835,19.38530195271422
RGI60-13.44874,-0.156297049770462,0.99614785958257,-113.70794835547179,21.32528892333123
RGI60-13.44875,-0.16354785320443113,0.9957515821849402,-44.005224692824,23.76721513055866
RGI60-13.44876,-0.21941127376094824,0.9970890270778331,-253.8131828401141,23.963310526254915
RGI60-13.44877,-0.09816464649976063,0.9961205297298733,-361.1825777567766,19.977407181329674
RGI60-13.44878,-0.031072091244871494,0.9965889745114502,-81.98811831039612,24.835749525572346
RGI60-13.44879,-0.04751419652203728,0.9966992745038358,-235.40213347910813,22.246419233013576
RGI60-13.44880,-0.09704121964168927,0.995433816982957,-125.45296071506051,21.33721977333037
RGI60-13.44881,0.15492525203857213,0.9958986158483403,-125.54150023987202,21.980363995332617
RGI60-13.44882,-0.005061862487282582,0.9957134345873598,-394.3385996758256,20.410056207700478
RGI60-13.44883,-0.0005825925831385776,0.9932555630924585,-453.44242767435315,17.503657724528946
RGI60-13.44884,-0.12589180364190186,0.9944830775997971,-543.5635830706677,17.817035407470957
RGI60-13.44885,0.036206089672237145,0.9965680262518785,-179.97044099310705,22.296348298064178
RGI60-13.44886,-0.18631547865230788,0.996672680484102,-124.73945884114877,23.58028121539495
RGI60-13.44887,-0.026006274331528068,0.9970920254405314,-133.58933795142187,24.612273754209095
RGI60-13.44889,-0.26955842104953537,0.9918375235242358,-378.11437924488797,16.97779458466876
RGI60-13.44890,-0.24122059768398732,0.9934933490462193,-558.8137096152327,17.423237741793287
RGI60-13.44891,0.0852939471572168,0.9939443903727062,-383.9992251420027,18.76474369642534
RGI60-13.44895,-0.09742323024111206,0.9886387888805541,-814.022934600453,11.986319255155431
RGI60-13.44907,-0.07547996786201848,0.9960712793161263,-55.07233247160738,19.306851148185167
RGI60-13.44910,-0.00880799300312752,0.986332430651766,-676.6669921159845,11.507417168937815
RGI60-13.44912,-0.08776281910623768,0.9867377573383151,-294.17894028070634,13.473245054180284
RGI60-13.44915,-0.22688762060939713,0.9957688662335196,-283.27962471054246,18.809255818997936
RGI60-13.44916,-0.13259712873392296,0.9873441340325326,-823.7306333781909,12.421567219084121
RGI60-13.46078,-0.14807421027972123,0.986607502807969,-875.8004371524938,13.44872540263957
RGI60-13.46100,0.016533604922657808,0.98902103721772,-507.3051144104143,15.574869743008787
RGI60-13.46101,-0.15929249570493995,0.9799716578012905,-1035.4776657722912,11.053385439321486
RGI60-13.46116,-0.17372424979145437,0.9891572185348612,-712.8801572975492,12.833909742887347
RGI60-13.46117,-0.059445886092800576,0.9885652426506225,-688.1734771591072,12.730026032106446
RGI60-13.46120,-0.20146267484759478,0.9850584464176,-1036.9083177203759,11.831329867111775
RGI60-13.46125,-0.11151723144299237,0.9866935433260127,-711.1604313889918,12.389906102306478
RGI60-13.46126,-0.13504870991730514,0.9888546689522085,-847.0120543561856,12.903636763348272
RGI60-13.46132,-0.1870649225666746,0.9913292380092599,-774.0838320595177,15.457385178813832
RGI60-13.46150,-0.05643690656607504,0.9949511556060257,-525.6895988826407,19.778643488149946
RGI60-13.46168,-0.035245408737591556,0.9966098115340342,-403.8360008354988,20.13769762124477
RGI60-13.46181,-0.09682925753185553,0.9944935016045263,-524.2900226220275,19.664384236091617
RGI60-13.46186,-0.1000919936672552,0.9919920019705066,-719.9242859743678,16.762792236346986
RGI60-13.46191,0.03181895219243207,0.9937624093460136,-492.0202401284659,17.710396514030688
RGI60-13.46205,-0.1282860468121916,0.9931298560699888,-695.0494322518264,15.258836643441779
RGI60-13.46336,-0.18105249154188335,0.9947507345149518,-664.7918493026847,17.63767839716139
RGI60-13.46339,-0.21336873424370645,0.9946443651488371,-615.5006446204712,19.557305910486306
RGI60-13.46343,-0.2200303046330087,0.9925462978712545,-850.6952559846952,16.676436544962165
RGI60-13.46347,-0.0713547049662862,0.9866530046797999,-781.6853458945569,11.610181695627329
RGI60-13.46348,0.045550309903072794,0.9881825114633522,-912.9626065388578,13.48033375038885
RGI60-13.46352,-0.3315988548612423,0.9914401505399586,-686.8642633142247,14.662483772674777
RGI60-13.46355,-0.23797273008511102,0.9881248815960612,-847.5409278692398,13.152299803131168
RGI60-13.46359,-0.14234422530405955,0.9928735954017384,-845.2952414714657,16.186560753701002
RGI60-13.46362,-0.15021959874709653,0.9902580923146472,-682.8933083747023,14.992679557118883
RGI60-13.46369,-0.22126106944133117,0.986611597462446,-605.287459203228,12.726389871619523
RGI60-13.46370,-0.05851506313549426,0.9915892656589098,-693.9137552258524,14.391651497793408
RGI60-13.46371,-0.3514462080173564,0.9892052342940003,-784.2377299300556,13.232118458144097
RGI60-13.46376,-0.21824272058476,0.9899852060911266,-709.5336099953928,14.345594971504797
