time,month_2d,melt_off_glacier_monthly,melt_on_glacier_monthly,liq_prcp_off_glacier_monthly,liq_prcp_on_glacier_monthly,total_runoff,volume_m3,area_m2,length_m,off_area,on_area
2001.0,8,3.420973000000002,1462.4981360000008,12.726024000000013,533.8196750000008,2012.464845999997,,,,,
2001.0,9,0.5958899999999997,134.65049999999997,0.7477119999999998,28.345188,164.33927899999978,,,,,
2001.0,10,0.022431,0.134795,0.0,0.0,0.157227,,,,,
2001.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
2001.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
2002.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
2002.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
2002.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
2002.0,4,0.051435,0.25661999999999996,0.000719,0.007026,0.3158,,,,,
2002.0,5,1.2189279999999998,40.938063000000014,0.25477299999999997,8.183631,50.595391000000006,,,,,
2002.0,6,12.624210999999995,638.5706549999992,5.5757619999999966,204.03670300000002,860.8073490000003,,,,,
2002.0,7,19.600052000000012,1123.5730369999997,8.9379,334.6884579999998,1486.7994560000031,,,,,
2002.0,8,21.420896000000013,2208.430847999998,8.700154999999993,411.869127,2650.421040000002,,,,,
2002.0,9,0.7981959999999995,163.33361299999981,0.6741559999999996,25.221365000000013,190.02735099999978,,,,,
2002.0,10,0.126508,3.858765,0.061468,0.472186,4.518926,,,,,
2002.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
2002.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
2003.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
2003.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
2003.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
2003.0,4,0.0,0.0,0.0,0.0,0.0,,,,,
2003.0,5,0.877503,25.729062999999996,0.32302299999999995,7.180852000000001,34.110442000000006,,,,,
2003.0,6,7.696496,400.030935,4.768152000000001,217.353952,629.8494920000003,,,,,
2003.0,7,20.003465999999992,1036.8433659999996,10.10040800000002,467.72223000000054,1534.6694990000008,,,,,
2003.0,8,20.773314000000006,1244.0741759999978,7.278784000000004,251.15876099999986,1523.2851089999992,,,,,
2003.0,9,1.965350999999997,235.22640200000004,0.9533690000000007,39.231426,277.3765300000001,,,,,
2003.0,10,0.07179100000000001,0.580417,0.0028420000000000003,0.021118,0.676168,,,,,
2003.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
2003.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
2004.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
2004.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
2004.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
2004.0,4,0.282988,2.9594689999999995,0.038768000000000004,0.235023,3.5162479999999996,,,,,
2004.0,5,1.1963569999999994,70.65353300000001,0.41295500000000007,15.259852999999996,87.52268899999999,,,,,
2004.0,6,6.223929999999994,649.4369359999996,1.8648499999999972,165.2130759999999,822.7387719999983,,,,,
2004.0,7,9.892500999999992,1569.8365620000004,7.267660999999986,673.1593209999983,2260.156062999997,,,,,
2004.0,8,4.529549999999997,1340.980504,4.334773,288.76546800000006,1638.610342000002,,,,,
2004.0,9,0.8901919999999995,246.97814899999997,0.5631540000000002,35.74452400000003,284.17602999999957,,,,,
2004.0,10,0.008041,0.052665000000000003,0.0,0.0,0.060707,,,,,
2004.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
2004.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
2005.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
2005.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
2005.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
2005.0,4,0.23829100000000003,1.9869029999999999,0.0035380000000000003,0.019524,2.2482550000000003,,,,,
2005.0,5,0.7581309999999999,49.61605099999999,0.703486,19.222039000000002,70.29971700000003,,,,,
2005.0,6,13.950850999999984,968.2418489999998,7.420906000000002,404.0398999999998,1393.653466999995,,,,,
2005.0,7,18.92190100000004,2039.5215289999983,5.55451200000001,440.3254700000007,2504.3234440000033,,,,,
2005.0,8,3.987183000000004,946.6656520000028,11.71066199999999,405.42641699999996,1367.7899830000001,,,,,
2005.0,9,2.094904999999998,502.8164589999989,1.6746019999999955,81.22156400000006,587.807567000001,,,,,
2005.0,10,0.057529000000000004,1.533492,0.009317999999999998,0.059474,1.6598130000000002,,,,,
2005.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
