RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.44377,geodetic_temp_bias,-797.1,-3.8324803305325417,6.9698519065206215,4.727276389547051,2000-01-01_2020-01-01,True
RGI60-13.44378,geodetic_temp_bias,-652.9000000000001,-3.8324803305325417,6.9698519065206215,4.784483559209832,2000-01-01_2020-01-01,True
RGI60-13.44379,geodetic_temp_bias,-911.8000000000001,-3.8324803305325417,6.9698519065206215,4.593775692576676,2000-01-01_2020-01-01,True
RGI60-13.44380,geodetic_temp_bias,-926.9,-3.8324803305325417,6.9698519065206215,4.339205613251462,2000-01-01_2020-01-01,True
RGI60-13.44381,geodetic_temp_bias,-1201.8999999999999,-3.8324803305325417,6.112211968416599,5.0,2000-01-01_2020-01-01,True
RGI60-13.44382,geodetic_temp_bias,-308.5,-5.625618264091382,4.465705248140563,5.376517227112019,2000-01-01_2020-01-01,True
RGI60-13.44383,geodetic_temp_bias,-208.7,-5.625618264091382,5.703570299315829,5.0,2000-01-01_2020-01-01,True
RGI60-13.44384,geodetic_temp_bias,-613.0,-5.625618264091382,4.465705248140563,8.507789438218902,2000-01-01_2020-01-01,True
RGI60-13.44385,geodetic_temp_bias,-323.1,-5.625618264091382,4.465705248140563,5.678383082759943,2000-01-01_2020-01-01,True
RGI60-13.44386,geodetic_temp_bias,-415.9,-2.9780616391748382,4.665368803150826,8.7171418594322,2000-01-01_2020-01-01,True
RGI60-13.44387,geodetic_temp_bias,-287.1,-2.9780616391748382,4.665368803150826,6.120606777325436,2000-01-01_2020-01-01,True
RGI60-13.44388,geodetic_temp_bias,-168.4,-2.9780616391748382,4.665368803150826,5.602479248661277,2000-01-01_2020-01-01,True
RGI60-13.44389,geodetic_temp_bias,400.7,-2.9780616391748382,6.998053204726239,3.286622093662909,2000-01-01_2020-01-01,True
